objid,class,u,g,r,i,z,specObjID,spectrum
1237648720146071815,GALAXY,19.186,17.06906,16.09043,15.6182,15.24831,306323972062996480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0288.fits
1237651800162631862,GALAXY,19.37537,18.14502,17.5804,17.2032,17.01447,306325071574624256,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0292.fits
1237654669200982352,GALAXY,19.29679,18.18698,17.7162,17.5688,17.52034,306325621330438144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0294.fits
1237651800162566313,GALAXY,19.69628,17.74431,16.72915,16.29972,15.95271,306326171086252032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0296.fits
1237648720145940778,GALAXY,19.87416,17.89971,16.92725,16.48612,16.11625,306326445964158976,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0297.fits
1237651800699371802,GALAXY,19.16345,17.9397,17.36634,17.08358,16.97852,306327545475786752,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0301.fits
1237648721219616883,GALAXY,19.23354,17.46738,16.54586,16.02576,15.61956,306328370109507584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0304.fits
1237648720682811556,GALAXY,19.90205,17.94374,16.97351,16.515,16.17181,306329469621135360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0308.fits
1237648721219616970,GALAXY,19.34866,17.61434,16.71909,16.2129,15.82105,306330019376949248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0310.fits
1237648720682942598,GALAXY,19.07277,17.77168,17.13523,16.73163,16.49167,306331393766483968,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0315.fits
1237651800162500898,GALAXY,19.5949,17.50143,16.51701,16.08972,15.7029,306331943522297856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0317.fits
1237648722830557438,GALAXY,19.64965,18.2248,17.47653,17.0519,16.77629,306336616446715904,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0334.fits
1237654671348531289,GALAXY,19.87177,18.38509,17.65714,17.26155,16.98166,306337715958343680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0338.fits
1237648721756553379,GALAXY,19.75971,18.27811,17.46382,16.96832,16.63798,306338815469971456,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0342.fits
1237654670811398336,GALAXY,19.00809,16.94349,15.94492,15.49379,15.13624,306339914981599232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0346.fits
1237648721756553480,GALAXY,19.7644,18.3118,17.4853,17.05537,16.73048,306340739615320064,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0349.fits
1237654670811398383,GALAXY,19.17724,17.33781,16.50508,16.0951,15.77642,306341014493227008,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0350.fits
1237648721756553330,GALAXY,19.65999,17.59291,16.56934,16.03241,15.63756,306341289371133952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0351.fits
1237648721756487825,GALAXY,19.45691,18.25958,17.73897,17.42383,17.22013,306341839126947840,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0353.fits
1237648721756487861,GALAXY,19.26245,18.12246,17.55758,17.19735,16.96574,306343763272296448,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0360.fits
1237654671348662339,GALAXY,19.45589,18.24311,17.67892,17.26504,17.07369,306346786929272832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0371.fits
1237648722293817547,GALAXY,19.07189,17.23189,16.35392,15.94139,15.62649,306347061807179776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0372.fits
1237648722293751988,GALAXY,19.58129,18.22568,17.47071,17.04128,16.72686,306348161318807552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0376.fits
1237654671348728020,GALAXY,19.50039,18.39238,17.99445,17.70182,17.53393,306348711074621440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0378.fits
1237651752389050600,GALAXY,19.21613,17.19424,16.28308,15.87963,15.60353,306349260830435328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0380.fits
1237648722293686422,GALAXY,19.45246,18.16076,17.41489,17.00819,16.71409,306349535708342272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0381.fits
1237654670811725972,GALAXY,19.36738,17.38298,16.33795,15.86575,15.48334,306351459853690880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0388.fits
1237654670811725886,GALAXY,19.5961,17.63051,16.65653,16.20779,15.88146,306352009609504768,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0390.fits
1237651752389181577,GALAXY,19.45648,18.05124,17.36809,16.94941,16.73778,306355033266481152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0401.fits
1237654671348793485,GALAXY,19.23855,17.36107,16.45063,16.02226,15.6993,306357782045550592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0411.fits
1237648722293883062,GALAXY,19.68025,17.62612,16.45462,15.96557,15.60057,306358881557178368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0415.fits
1237651752389116075,GALAXY,19.94332,18.60412,17.89033,17.47333,17.25796,306359156435085312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0416.fits
1237651752389181618,GALAXY,19.98599,18.44556,17.68236,17.27338,17.03232,306359981068806144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0419.fits
1237651801773441440,GALAXY,19.36076,18.30066,17.797,17.55959,17.38057,306362180092061696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0427.fits
1237651801773506780,GALAXY,19.30565,17.90253,17.06657,16.632,16.39443,306362729847875584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0429.fits
1237648721756946705,GALAXY,19.44457,18.07968,17.40398,17.01563,16.76971,306365203749038080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0438.fits
1237651801236635864,GALAXY,19.29778,18.17332,17.69828,17.331,17.15005,306365753504851968,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0440.fits
1237651752389312661,GALAXY,19.6486,18.3664,17.70428,17.26687,17.0528,306366578138572800,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0443.fits
1237648722830950579,GALAXY,19.33805,17.93464,17.32585,16.92513,16.69672,306367127894386688,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0445.fits
1237654671348924581,GALAXY,19.81316,18.44784,17.73328,17.32471,17.04727,306367952528107520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0448.fits
1237648722830950551,GALAXY,19.38526,17.98536,17.28914,16.89866,16.6061,306368502283921408,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0450.fits
1237648722294079727,GALAXY,19.76373,17.75764,16.75951,16.32532,15.97455,306368777161828352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0451.fits
1237648722294079692,GALAXY,19.41231,18.3868,17.81974,17.42018,17.19237,306369601795549184,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0454.fits
1237648722830885056,GALAXY,19.38942,18.13645,17.53874,17.20489,16.96946,306370976185083904,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0459.fits
1237654670811922566,GALAXY,19.60779,18.16539,17.45032,17.05123,16.73556,306373999842060288,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0470.fits
1237648721757077638,GALAXY,19.07587,17.73668,17.03846,16.61748,16.34775,306374274719967232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0471.fits
1237651801236701473,GALAXY,19.09351,17.24423,16.28036,15.86291,15.50716,306375099353688064,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0474.fits
1237651801236701478,GALAXY,19.97885,18.18296,17.26846,16.8529,16.47394,306375649109501952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0476.fits
1237651801236701524,GALAXY,19.29625,18.03325,17.55564,17.22625,17.16295,306376198865315840,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0478.fits
1237648721757143285,GALAXY,19.73,18.16612,17.20244,16.68393,16.34106,306378672766478336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0487.fits
1237648721757077755,GALAXY,19.2881,17.95247,17.17126,16.74421,16.42162,306378947644385280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0488.fits
1237648721757143184,GALAXY,19.04109,17.74837,17.01947,16.62078,16.35571,306380322033920000,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0493.fits
1237651801236767013,GALAXY,19.38832,18.1534,17.66928,17.3875,17.31166,306380596911826944,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0494.fits
1237648721757143323,GALAXY,19.52997,18.23234,17.6234,17.2444,17.00254,306380871789733888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0495.fits
1237651801773768860,GALAXY,19.32771,18.26286,17.89058,17.56174,17.43668,306384720080431104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0509.fits
1237648721757274334,GALAXY,19.55432,18.33599,17.68928,17.26178,16.99774,306386094469965824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0514.fits
1237648722831016191,GALAXY,19.27871,17.27617,16.29463,15.88761,15.5295,306388843249035264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0524.fits
1237654671348990125,GALAXY,19.74034,18.30219,17.50547,17.03128,16.7715,306389118126942208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0525.fits
1237648722831016203,GALAXY,19.02334,17.81229,17.20584,16.82127,16.583,306389393004849152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0526.fits
1237648722294145296,GALAXY,19.42707,18.11112,17.25581,16.81604,16.52095,306392141783918592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0536.fits
1237648722831016181,GALAXY,19.98616,17.99096,16.98271,16.53875,16.1548,306392416661825536,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0537.fits
1237648722294145265,GALAXY,19.71221,18.36857,17.50937,17.03306,16.73189,306392966417639424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0539.fits
1237654670812184786,GALAXY,19.45527,17.90398,16.97688,16.50403,16.14889,306394340807174144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0544.fits
1237648722294276316,GALAXY,19.51579,17.43923,16.42204,15.96592,15.59369,306394615685081088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0545.fits
1237654670812250127,GALAXY,19.32119,17.11856,16.09207,15.59201,15.24774,306394890562988032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0546.fits
1237651801773834365,GALAXY,19.12593,17.04486,16.05632,15.6235,15.28621,306395990074615808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0550.fits
1237651801237028968,GALAXY,19.85514,17.9624,16.98711,16.54223,16.16421,306398738853685248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0560.fits
1237648722831081672,GALAXY,19.00712,17.81541,17.24973,16.87845,16.71137,306399288609499136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0562.fits
1237651752389378319,GALAXY,19.39718,17.57578,16.66806,16.21287,15.8919,306399563487406080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0563.fits
1237648722294210794,GALAXY,19.29413,17.92991,17.22132,16.85523,16.5935,306399838365313024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0564.fits
1237651752389443736,GALAXY,19.50038,18.09578,17.40678,16.98477,16.72304,306400662999033856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0567.fits
1237648722831081643,GALAXY,19.85224,18.33372,17.55535,17.15474,16.90598,306401487632754688,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0570.fits
1237651752389443844,GALAXY,19.34012,17.89673,17.28261,16.94092,16.74579,306401762510661632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0571.fits
1237651752389443849,GALAXY,19.795,18.23026,17.32702,16.89868,16.56132,306402312266475520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0573.fits
1237654671349121325,GALAXY,19.10187,18.06348,17.58966,17.28395,17.11281,306403961533917184,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0579.fits
1237654671349252123,GALAXY,19.29662,18.13842,17.62362,17.03274,17.05409,306410008847869952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0601.fits
1237651752389509389,GALAXY,19.79602,18.58868,17.77235,17.40109,17.09871,306410558603683840,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0603.fits
1237651752389640329,GALAXY,19.65074,17.68067,16.71177,16.23247,15.84504,306411658115311616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0607.fits
1237648722294276387,GALAXY,19.73899,18.46896,17.69286,17.2322,16.95029,306414132016474112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0616.fits
1237654670812446882,GALAXY,19.98894,18.15916,17.2388,16.80735,16.498,306416331039729664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0272/spec-0272-51941-0624.fits
